city,lat,lng,COUNTRY,Signal Strength (dBm),Data Throughput (Mbps),Latency (ms),Network Type,Time (Input 5),QCI (Input 6),Packet Loss Rate (Reliability),Packet Delay Budget (Latency)
Baile Átha Luain,53.43230504,-7.945353939,Ireland,-82.41332946,2.076726204,191.3229686,3G,20,1,0.01,<10ms
Baile Átha Luain,53.42573146,-7.948563497,Ireland,-102.0811353,44.85008271,21.31061828,5G,20,2,0.01,<10ms
Baile Átha Luain,53.41911037,-7.940237844,Ireland,-86.36075911,9.470166969,61.51933197,4G,20,3,0.01,<10ms
Baile Átha Luain,53.42938044,-7.943251164,Ireland,-89.39380619,77.52976982,22.42861313,5G,20,4,0.01,<10ms
Baile Átha Luain,53.4311073,-7.935428769,Ireland,-95.66084678,88.66123042,18.82850344,5G,20,65,0.01,<10ms
Baile Átha Luain,53.41919814,-7.944094856,Ireland,-89.71088414,9.237980643,73.01776866,4G,20,66,0.01,<10ms
Baile Átha Luain,53.43116144,-7.942559341,Ireland,-94.80748177,1.223869156,160.9505891,3G,20,5,0.01,<10ms
Ashtown,53.3754,-6.3326,Ireland,-87.7970746,1.558016581,140.4968587,3G,20,6,0.01,<10ms
Ashtown,53.37089427,-6.339585398,Ireland,-95.31674053,33.28398527,23.8876867,5G,20,7,0.01,<10ms
Ashtown,53.36715202,-6.336457671,Ireland,-85.18356531,5.067954254,54.52797338,4G,20,8,0.01,<10ms
Ashtown,53.36883199,-6.33505217,Ireland,-89.94059157,26.68679653,17.28252516,5G,20,9,0.01,<10ms
Ashtown,53.378609,-6.333487106,Ireland,-91.97703828,2.67489919,132.2989683,3G,20,69,0.01,<10ms
Ashtown,53.37790475,-6.325907556,Ireland,-92.07034421,2.028163842,177.936517,LTE,20,70,0.01,<10ms
Ashtown,53.38169467,-6.324115676,Ireland,-96.49129744,1.507969507,187.7692179,LTE,21,1,0.01,<10ms
Ashtown,53.36827453,-6.330980421,Ireland,-79.12403569,2.0118516,177.772791,LTE,21,2,0.01,<10ms
Ashtown,53.38350116,-6.329656152,Ireland,-89.42492207,6.720354724,72.89816072,4G,21,3,0.01,<10ms
Ashtown,53.38059494,-6.340171782,Ireland,-96.07381464,1.645619587,125.8107643,LTE,21,4,0.01,<10ms
Ashtown,53.38261901,-6.336759275,Ireland,-90.35695467,2.0908559,113.3416336,3G,21,65,0.01,<10ms
Mullingar,53.5224,-7.3378,Ireland,-89.35646247,4.802354515,56.78307336,4G,21,66,0.01,<10ms
Mullingar,53.53177401,-7.329040359,Ireland,-93.69037067,1.043291123,109.1777606,3G,21,5,0.01,<10ms
Mullingar,53.52455636,-7.339441956,Ireland,-90.22666508,1.853789456,146.902494,3G,21,6,0.01,<10ms
Mullingar,53.52902877,-7.340530965,Ireland,-92.1841672,1.079594255,159.7682336,3G,21,7,0.01,<10ms
Mullingar,53.51996787,-7.344796894,Ireland,-90.21820592,8.74355253,88.00174509,4G,21,8,0.01,<10ms
Mullingar,53.53154213,-7.345688871,Ireland,-88.15744023,1.520806218,183.8399638,3G,21,9,0.01,<10ms
Mullingar,53.52812228,-7.340232454,Ireland,-83.94888935,7.327995147,89.07310444,4G,21,69,0.01,<10ms
Mullingar,53.5180788,-7.333880289,Ireland,-93.37729615,32.80414589,45.80306237,5G,21,70,0.01,<10ms
Mullingar,53.51251116,-7.342734982,Ireland,-85.18706393,28.50593389,34.54732751,5G,22,1,0.01,<10ms
Mullingar,53.52458739,-7.33730846,Ireland,-88.0363386,2.311641535,153.7275674,LTE,22,2,0.01,<10ms
Mullingar,53.52614485,-7.338481456,Ireland,-91.6753549,5.679833763,81.53176475,4G,22,3,0.01,<10ms
Letterkenny,54.9566,-7.7203,Ireland,-98.82485877,1.599112639,145.7743817,LTE,22,4,0.01,<10ms
Letterkenny,54.95216986,-7.715451339,Ireland,-91.95082149,2.540042457,163.0175085,LTE,22,65,0.01,<10ms
Letterkenny,54.95361111,-7.712951322,Ireland,-85.70266798,9.501343948,74.8371714,4G,22,66,0.01,<10ms
Letterkenny,54.94721683,-7.712391504,Ireland,-87.41069755,4.741579446,95.51083275,4G,22,5,0.01,<10ms
Letterkenny,54.96326054,-7.722795351,Ireland,-85.8217549,4.018621103,93.89891912,4G,22,6,0.01,<10ms
Letterkenny,54.95724395,-7.715122526,Ireland,-89.16211967,55.66507886,27.66015693,5G,22,7,0.01,<10ms
Letterkenny,54.96180498,-7.724233213,Ireland,-93.9381362,1.89374839,177.7984972,LTE,22,8,0.01,<10ms
Letterkenny,54.94667907,-7.710592506,Ireland,-86.66880399,2.945688317,100.4868408,3G,22,9,0.01,<10ms
Letterkenny,54.95623441,-7.713212217,Ireland,-90.76631211,73.21648293,21.97830896,5G,22,69,0.01,<10ms
Letterkenny,54.95775894,-7.718198346,Ireland,-89.01566554,1.967754529,189.7532327,LTE,22,70,0.01,<10ms
Letterkenny,54.94860285,-7.710310701,Ireland,-87.40684008,69.93524495,42.90629874,5G,23,1,0.01,<10ms
Kilkenny,52.6477,-7.2561,Ireland,-98.99996547,2.607386904,181.7822074,3G,23,2,0.01,<10ms
Kilkenny,52.64493727,-7.251318123,Ireland,-91.08091328,18.69765257,20.96656151,5G,23,3,0.01,<10ms
Kilkenny,52.64582525,-7.24694201,Ireland,-91.38586553,2.168791843,179.686157,LTE,23,4,0.01,<10ms
Kilkenny,52.65381539,-7.248253862,Ireland,-84.66460253,1.614175487,103.515925,LTE,23,65,0.01,<10ms
Kilkenny,52.6425312,-7.254177676,Ireland,-93.55087842,60.73633913,18.19916931,5G,23,66,0.01,<10ms
Kilkenny,52.64296211,-7.257671585,Ireland,-87.62626496,20.22814348,10.156735,5G,23,5,0.01,<10ms
Kilkenny,52.65109978,-7.259042183,Ireland,-90.60046781,52.41896147,49.24390498,5G,23,6,0.01,<10ms
Kilkenny,52.64439029,-7.258135788,Ireland,-101.3200308,1.497953798,137.2307099,3G,23,7,0.01,<10ms
Kilkenny,52.65482981,-7.257286816,Ireland,-96.89175941,1.341627413,119.7690303,LTE,23,8,0.01,<10ms
Kilkenny,52.65442207,-7.247417486,Ireland,-94.27340972,1.002536154,189.4007198,3G,23,9,0.01,<10ms
Kilkenny,52.64013598,-7.253260581,Ireland,-86.42738633,60.91678235,10.61242347,5G,23,69,0.01,<10ms
Greystones,53.144,-6.072,Ireland,-93.30444797,76.64585691,40.27707381,5G,23,70,0.01,<10ms
Greystones,53.14375319,-6.07845297,Ireland,-84.63685915,4.096289704,98.73800407,4G,1,1,0.01,<10ms
Greystones,53.14809535,-6.078213061,Ireland,-92.51709165,44.5552308,27.77763831,5G,1,2,0.01,<10ms
Greystones,53.15197335,-6.067756822,Ireland,-94.51043131,80.01184661,25.29453324,5G,1,3,0.01,<10ms
Greystones,53.14431556,-6.073100322,Ireland,-93.59605022,52.00148402,12.10839159,5G,1,4,0.01,<10ms
Greystones,53.13756715,-6.074678263,Ireland,-98.64887642,7.968159594,50.36789148,4G,1,65,0.01,<10ms
Greystones,53.14658046,-6.070572896,Ireland,-94.92590384,84.71825959,36.56048912,5G,1,66,0.01,<10ms
Greystones,53.15059661,-6.062611647,Ireland,-95.57401124,7.541145972,86.36342352,4G,1,5,0.01,<10ms
Greystones,53.1466315,-6.072880381,Ireland,-87.7329131,1.622014007,188.5922114,LTE,1,6,0.01,<10ms
Greystones,53.13598695,-6.074280639,Ireland,-94.93009092,2.54930524,156.2144754,3G,1,7,0.01,<10ms
Greystones,53.13765741,-6.070792067,Ireland,-95.04819609,9.346573079,59.56210645,4G,1,8,0.01,<10ms
Wexford,52.3342,-6.4575,Ireland,-91.02349809,2.034263784,111.7064413,LTE,1,9,0.01,<10ms
Wexford,52.33041021,-6.465532968,Ireland,-85.63659839,28.10577091,13.2025361,5G,1,69,0.01,<10ms
Wexford,52.32613162,-6.454622979,Ireland,-97.28304111,2.352314667,190.77508,LTE,1,70,0.01,<10ms
Wexford,52.32458541,-6.451703514,Ireland,-92.82309393,3.602812774,77.95683282,4G,2,1,0.01,<10ms
Wexford,52.32506545,-6.462481392,Ireland,-91.55417771,70.88249291,17.59731065,5G,2,2,0.01,<10ms
Wexford,52.32952347,-6.461510135,Ireland,-92.73453713,1.382124279,179.0513608,3G,2,3,0.01,<10ms
Wexford,52.32741762,-6.458713626,Ireland,-90.15694589,83.67339073,45.98402379,5G,2,4,0.01,<10ms
Wexford,52.33398116,-6.462373637,Ireland,-103.7739437,7.896695093,70.60088695,4G,2,65,0.01,<10ms
Wexford,52.33876684,-6.466813921,Ireland,-86.90622964,1.356663025,123.9369836,3G,2,66,0.01,<10ms
Wexford,52.32562647,-6.465569379,Ireland,-95.20646344,4.954008933,82.31825561,4G,2,5,0.01,<10ms
Wexford,52.33375531,-6.461416307,Ireland,-87.87404125,16.54626356,41.60525495,5G,2,6,0.01,<10ms
Naas,53.217,-6.663,Ireland,-79.49553957,1.877335544,121.8273199,LTE,2,7,0.01,<10ms
Naas,53.22308918,-6.662840084,Ireland,-84.8156662,3.077093508,70.83180187,4G,2,8,0.01,<10ms
Naas,53.20936955,-6.668364421,Ireland,-97.33471138,1.608615184,108.6457507,3G,2,9,0.01,<10ms
Naas,53.22086995,-6.655723284,Ireland,-90.09547362,33.78697775,21.48965392,5G,2,69,0.01,<10ms
Naas,53.20877432,-6.660299023,Ireland,-98.52093438,1.820585606,133.2956614,LTE,2,70,0.01,<10ms
Naas,53.21086828,-6.671790304,Ireland,-83.57323469,2.333051664,180.7536255,3G,3,1,0.01,<10ms
Naas,53.21127762,-6.65750595,Ireland,-103.7344785,9.735371134,64.49623813,4G,3,2,0.01,<10ms
Naas,53.21887822,-6.663577853,Ireland,-89.22377973,5.169059546,75.37545472,4G,3,3,0.01,<10ms
Naas,53.22358255,-6.665996942,Ireland,-81.72273399,4.847828638,71.37537788,4G,3,4,0.01,<10ms
Naas,53.21891158,-6.657840097,Ireland,-94.26673081,2.683967056,148.2854765,3G,3,65,0.01,<10ms
Naas,53.22257198,-6.666396669,Ireland,-89.80005586,1.754357584,190.3336007,3G,3,66,0.01,<10ms
Celbridge,53.338,-6.5388,Ireland,-93.33910072,13.56017559,26.12155032,5G,3,5,0.01,<10ms
Celbridge,53.33218315,-6.540556304,Ireland,-86.39438261,22.28527109,19.14683006,5G,3,6,0.01,<10ms
Celbridge,53.33243393,-6.542488074,Ireland,-82.44335198,9.319805149,92.52147438,4G,3,7,0.01,<10ms
Celbridge,53.33418112,-6.54500207,Ireland,-98.19642909,1.314743167,103.106813,3G,3,8,0.01,<10ms
Celbridge,53.33602056,-6.538121088,Ireland,-87.42277596,1.774366548,134.61085,3G,3,9,0.01,<10ms
Celbridge,53.32979059,-6.532729487,Ireland,-88.47306332,1.986683176,104.0069086,LTE,3,69,0.01,<10ms
Celbridge,53.33141081,-6.539429379,Ireland,-88.15366009,75.65692798,10.81364328,5G,3,70,0.01,<10ms
Celbridge,53.33208829,-6.530412004,Ireland,-92.59530795,93.20448545,30.86972903,5G,4,1,0.01,<10ms
Celbridge,53.33571197,-6.537994588,Ireland,-88.15430067,2.512008484,145.2314035,LTE,4,2,0.01,<10ms
Celbridge,53.33757573,-6.533429466,Ireland,-88.49529243,1.382554742,151.7117931,3G,4,3,0.01,<10ms
Celbridge,53.33489151,-6.545432913,Ireland,-101.9640455,4.978671524,73.04343676,4G,4,4,0.01,<10ms
Ballyfermot,53.3423,-6.3487,Ireland,-92.41913956,8.389815327,55.1979688,4G,4,65,0.01,<10ms
Ballyfermot,53.33663345,-6.352270542,Ireland,-85.50695949,1.551856596,190.496188,LTE,4,66,0.01,<10ms
Ballyfermot,53.34937909,-6.346492735,Ireland,-86.92540765,2.619540808,188.6615489,3G,4,5,0.01,<10ms
Ballyfermot,53.34704103,-6.355500766,Ireland,-81.66114832,2.589325785,145.6316821,LTE,4,6,0.01,<10ms
Ballyfermot,53.34914998,-6.339187687,Ireland,-94.03164678,2.087755842,133.8554027,3G,4,7,0.01,<10ms
Ballyfermot,53.34879923,-6.351616778,Ireland,-82.61045512,7.398959802,69.7472593,4G,4,8,0.01,<10ms
Ballyfermot,53.34098404,-6.342265226,Ireland,-86.81546534,6.021090304,88.18015335,4G,4,9,0.01,<10ms
Ballyfermot,53.34248309,-6.350882922,Ireland,-86.77248433,53.87210519,24.56484227,5G,4,69,0.01,<10ms
Ballyfermot,53.33987187,-6.356455651,Ireland,-90.29991704,2.897832436,124.599974,LTE,4,70,0.01,<10ms
Ballyfermot,53.33741502,-6.34599832,Ireland,-89.16239455,54.03904727,30.50304864,5G,5,1,0.01,<10ms
Ballyfermot,53.35024174,-6.348015399,Ireland,-97.80477989,1.960269879,137.3207369,LTE,5,2,0.01,<10ms
Sligo,54.2667,-8.4833,Ireland,-92.91947835,9.909700601,78.05751062,4G,5,3,0.01,<10ms
Sligo,54.27555544,-8.480159665,Ireland,-85.12801628,4.517699932,83.48056283,4G,5,4,0.01,<10ms
Sligo,54.27271313,-8.473619169,Ireland,-85.29126015,1.938354992,136.7708508,LTE,5,65,0.01,<10ms
Sligo,54.27367554,-8.483665086,Ireland,-89.45301341,1.512042346,165.082795,LTE,5,66,0.01,<10ms
Sligo,54.27412433,-8.481447428,Ireland,-96.87254996,8.856341473,82.53941604,4G,5,5,0.01,<10ms
Sligo,54.26293987,-8.490523554,Ireland,-94.81121278,7.194942625,90.37389678,4G,5,6,0.01,<10ms
Sligo,54.27503134,-8.491461668,Ireland,-88.04761847,6.930345606,59.29668204,4G,5,7,0.01,<10ms
Sligo,54.26438243,-8.488733855,Ireland,-82.92999042,3.834901704,61.22911913,4G,5,8,0.01,<10ms
Sligo,54.26373173,-8.481483288,Ireland,-87.97705827,95.11061833,26.35708943,5G,5,9,0.01,<10ms
Sligo,54.26057592,-8.487004665,Ireland,-90.34680454,5.884675981,61.18891931,4G,5,69,0.01,<10ms
Sligo,54.26077501,-8.477462915,Ireland,-91.39940698,2.980445069,120.9406714,3G,5,70,0.01,<10ms
Ballincollig,51.8879,-8.5893,Ireland,-96.01308384,2.459033857,134.7287666,LTE,6,1,0.01,<10ms
Ballincollig,51.89327548,-8.597905105,Ireland,-94.13925973,1.092523835,135.5774084,LTE,6,2,0.01,<10ms
Ballincollig,51.88911087,-8.597214174,Ireland,-81.82241885,55.03225243,24.30053314,5G,6,3,0.01,<10ms
Ballincollig,51.87817807,-8.596441379,Ireland,-92.52455337,62.16692124,32.22100272,5G,6,4,0.01,<10ms
Ballincollig,51.88054754,-8.594134709,Ireland,-88.90784757,1.067091743,156.0398954,LTE,6,65,0.01,<10ms
Ballincollig,51.88521061,-8.585589311,Ireland,-88.52086464,2.496477612,190.3050653,LTE,6,66,0.01,<10ms
Ballincollig,51.89007472,-8.599163959,Ireland,-92.16787486,3.325035588,50.6866594,4G,6,5,0.01,<10ms
Ballincollig,51.88873562,-8.591317309,Ireland,-92.23802506,5.646174646,55.14730724,4G,6,6,0.01,<10ms
Ballincollig,51.89612614,-8.589187272,Ireland,-88.81799807,4.535242808,71.44437157,4G,6,7,0.01,<10ms
Ballincollig,51.89671797,-8.582325929,Ireland,-93.76589821,19.3055443,27.26032479,5G,6,8,0.01,<10ms
Ballincollig,51.88475069,-8.580326455,Ireland,-98.35828095,1.412405432,187.6560491,LTE,6,9,0.01,<10ms
Mullach Íde,53.4508,-6.1544,Ireland,-84.68953819,2.024600722,113.5241191,LTE,6,69,0.01,<10ms
Mullach Íde,53.44426826,-6.147816187,Ireland,-83.95408017,5.720426033,70.7994804,4G,6,70,0.01,<10ms
Mullach Íde,53.45099712,-6.145753819,Ireland,-91.52595766,2.769853494,157.7020402,3G,7,1,0.01,<10ms
Mullach Íde,53.45907404,-6.160964691,Ireland,-95.28197377,19.72697443,27.44977793,5G,7,2,0.01,<10ms
Mullach Íde,53.4527387,-6.152448535,Ireland,-95.87574094,52.78231609,24.54057829,5G,7,3,0.01,<10ms
Mullach Íde,53.4539755,-6.161880513,Ireland,-86.02712695,7.105216587,63.06225662,4G,7,4,0.01,<10ms
Mullach Íde,53.44308085,-6.145246761,Ireland,-84.1022868,2.567905036,145.3261773,3G,7,65,0.01,<10ms
Mullach Íde,53.46001469,-6.15402143,Ireland,-97.06258767,3.437132718,91.0539181,4G,7,66,0.01,<10ms
Mullach Íde,53.45815925,-6.151918068,Ireland,-86.81266822,5.873533749,61.50422459,4G,7,5,0.01,<10ms
Mullach Íde,53.45363404,-6.147802825,Ireland,-87.32357383,3.705269908,85.37614095,4G,7,6,0.01,<10ms
Mullach Íde,53.45588795,-6.155211945,Ireland,-90.83376625,6.367879843,66.66839191,4G,7,7,0.01,<10ms
Clonmel,52.3539,-7.7116,Ireland,-93.48045335,97.84704992,31.29217455,5G,7,8,0.01,<10ms
Clonmel,52.35496091,-7.708500539,Ireland,-91.72817526,11.62541978,29.3091355,5G,7,9,0.01,<10ms
Clonmel,52.35184305,-7.714546434,Ireland,-82.76963871,9.746723628,76.94904372,4G,7,69,0.01,<10ms
Clonmel,52.3555119,-7.717733972,Ireland,-84.50633823,5.816062747,89.16450462,4G,7,70,0.01,<10ms
Clonmel,52.35254884,-7.719914186,Ireland,-101.927047,2.872251143,152.0160223,LTE,8,1,0.01,<10ms
Clonmel,52.35692208,-7.708352817,Ireland,-90.60919191,52.08300536,44.99757622,5G,8,2,0.01,<10ms
Clonmel,52.34546805,-7.712139888,Ireland,-92.56273455,5.269756117,55.55174615,4G,8,3,0.01,<10ms
Clonmel,52.35092566,-7.708636829,Ireland,-91.7587998,3.074690889,81.13706382,4G,8,4,0.01,<10ms
Clonmel,52.36035639,-7.711262879,Ireland,-97.97711601,1.84489158,139.8087178,LTE,8,65,0.01,<10ms
Clonmel,52.35180551,-7.721325106,Ireland,-88.87950399,96.05195707,37.93090374,5G,8,66,0.01,<10ms
Clonmel,52.36157285,-7.70839869,Ireland,-97.81872398,87.19889935,29.79931179,5G,8,5,0.01,<10ms
Carrigaline,51.8166,-8.3905,Ireland,-89.72659823,1.249839621,102.6676763,LTE,8,6,0.01,<10ms
Carrigaline,51.80948742,-8.388443519,Ireland,-86.49785352,1.020691193,162.6174074,LTE,8,7,0.01,<10ms
Carrigaline,51.82557167,-8.393649565,Ireland,-93.04395336,86.72848668,20.31758027,5G,8,8,0.01,<10ms
Carrigaline,51.80752991,-8.382792942,Ireland,-87.67287292,2.664997402,185.077849,3G,8,9,0.01,<10ms
Carrigaline,51.80761886,-8.389985152,Ireland,-91.63899483,47.71789783,41.33267561,5G,8,69,0.01,<10ms
Carrigaline,51.81885226,-8.392395658,Ireland,-89.91181537,2.71734411,111.7475899,LTE,8,70,0.01,<10ms
Carrigaline,51.82354626,-8.383391999,Ireland,-86.23358188,2.92810826,109.5574448,LTE,9,1,0.01,<10ms
Carrigaline,51.80833246,-8.387709098,Ireland,-90.0432386,2.88227117,186.7477023,LTE,9,2,0.01,<10ms
Carrigaline,51.81520892,-8.385984655,Ireland,-87.50827092,3.338771174,57.42587121,4G,9,3,0.01,<10ms
Carrigaline,51.81003451,-8.389018354,Ireland,-82.75868964,58.72018444,22.9558221,5G,9,4,0.01,<10ms
Carrigaline,51.81674916,-8.400235117,Ireland,-89.6419118,1.334111339,199.2830825,3G,9,65,0.01,<10ms
Stillorgan,53.2888,-6.1958,Ireland,-89.73118619,44.89878957,21.474675,5G,9,66,0.01,<10ms
Stillorgan,53.28162419,-6.201035315,Ireland,-87.82845165,70.36724804,43.89420216,5G,9,5,0.01,<10ms
Stillorgan,53.28544199,-6.194612162,Ireland,-84.14573622,9.3771099,99.65818695,4G,9,6,0.01,<10ms
Stillorgan,53.28442059,-6.189987938,Ireland,-98.56737159,4.550454842,51.73995999,4G,9,7,0.01,<10ms
Stillorgan,53.29701829,-6.188855476,Ireland,-102.5330641,49.66892213,29.15882246,5G,9,8,0.01,<10ms
Stillorgan,53.28145755,-6.192595611,Ireland,-90.86139474,7.157584347,57.42008482,4G,9,9,0.01,<10ms
Stillorgan,53.29444713,-6.204833935,Ireland,-86.02817148,2.925740988,158.9470803,LTE,9,69,0.01,<10ms
Stillorgan,53.2836883,-6.198748793,Ireland,-100.0384091,1.063240076,125.8500568,3G,9,70,0.01,<10ms
Stillorgan,53.28402652,-6.198727559,Ireland,-90.0046847,1.782184488,107.9982483,LTE,10,1,0.01,<10ms
Stillorgan,53.28792341,-6.199052887,Ireland,-80.23511311,4.493541476,69.25253396,4G,10,2,0.01,<10ms
Stillorgan,53.29846749,-6.201187276,Ireland,-83.68861966,1.639042904,116.3555038,LTE,10,3,0.01,<10ms
Terenure,53.3098,-6.2835,Ireland,-89.25203916,1.293817818,155.2160827,LTE,10,4,0.01,<10ms
Terenure,53.31394118,-6.281055312,Ireland,-90.17709328,1.833389679,138.54211,LTE,10,65,0.01,<10ms
Terenure,53.30716583,-6.278011653,Ireland,-85.61208601,2.866226442,165.7197662,3G,10,66,0.01,<10ms
Terenure,53.30360969,-6.282612495,Ireland,-92.09220511,8.828782565,60.04143751,4G,10,5,0.01,<10ms
Terenure,53.30604442,-6.292248433,Ireland,-92.99278326,3.426385588,71.44195076,4G,10,6,0.01,<10ms
Terenure,53.31605925,-6.288692357,Ireland,-83.7460461,2.972828037,173.2290567,3G,10,7,0.01,<10ms
Terenure,53.31235513,-6.288506385,Ireland,-87.78066482,4.149294748,56.17317869,4G,10,8,0.01,<10ms
Terenure,53.30620642,-6.287384921,Ireland,-86.78249681,8.768661433,50.26620953,4G,10,9,0.01,<10ms
Terenure,53.3190846,-6.293314206,Ireland,-82.38865249,20.48009717,33.8589831,5G,10,69,0.01,<10ms
Terenure,53.30141904,-6.286876155,Ireland,-81.65835751,1.407434787,134.0384838,3G,10,70,0.01,<10ms
Terenure,53.31943492,-6.28279582,Ireland,-96.51893266,78.46117851,47.10014205,5G,11,1,0.01,<10ms
Maigh Nuad,53.3816,-6.591,Ireland,-92.21845494,3.290495131,64.07548104,4G,11,2,0.01,<10ms
Maigh Nuad,53.3890239,-6.596436924,Ireland,-89.53536144,2.906249225,151.6736045,LTE,11,3,0.01,<10ms
Maigh Nuad,53.37995881,-6.598077477,Ireland,-92.32514664,3.748197068,83.00594515,4G,11,4,0.01,<10ms
Maigh Nuad,53.37819451,-6.584969312,Ireland,-93.61552165,1.975753212,170.2164329,3G,11,65,0.01,<10ms
Maigh Nuad,53.3852817,-6.599483822,Ireland,-91.27210332,1.083643248,162.3888943,3G,11,66,0.01,<10ms
Maigh Nuad,53.3805726,-6.585116061,Ireland,-89.56790228,7.107120692,89.79565712,4G,11,5,0.01,<10ms
Maigh Nuad,53.38089966,-6.590690372,Ireland,-90.21496601,2.312222301,121.0461748,3G,11,6,0.01,<10ms
Maigh Nuad,53.38493181,-6.591741719,Ireland,-86.85308626,65.96421081,34.05438429,5G,11,7,0.01,<10ms
Maigh Nuad,53.37737091,-6.587500439,Ireland,-87.13488575,1.186574769,173.8778029,LTE,11,8,0.01,<10ms
Maigh Nuad,53.3758986,-6.58664303,Ireland,-89.17095032,2.193032001,131.8152186,LTE,11,9,0.01,<10ms
Maigh Nuad,53.3885357,-6.585432287,Ireland,-89.83570936,1.677286543,112.6480257,LTE,11,69,0.01,<10ms
Leixlip,53.3643,-6.4881,Ireland,-88.25306978,49.11915862,23.23179979,5G,11,70,0.01,<10ms
Leixlip,53.35941257,-6.484037201,Ireland,-88.39517135,2.218607438,146.7357288,LTE,12,1,0.01,<10ms
Leixlip,53.35454981,-6.480788114,Ireland,-88.49246119,1.504827626,173.1776095,LTE,12,2,0.01,<10ms
Leixlip,53.36830942,-6.495117702,Ireland,-100.2090668,9.332236772,67.03334104,4G,12,3,0.01,<10ms
Leixlip,53.37262136,-6.481705108,Ireland,-88.29487528,2.121624684,122.8408962,LTE,12,4,0.01,<10ms
Leixlip,53.36696366,-6.480972606,Ireland,-85.95405926,2.725758568,107.9856425,LTE,12,65,0.01,<10ms
Leixlip,53.36893782,-6.484049622,Ireland,-91.343342,2.160076976,171.9694571,3G,12,66,0.01,<10ms
Leixlip,53.36418038,-6.494455443,Ireland,-88.56548569,2.282786497,177.0131292,3G,12,5,0.01,<10ms
Leixlip,53.36155921,-6.482104744,Ireland,-81.80292757,99.95467154,20.52278855,5G,12,6,0.01,<10ms
Leixlip,53.3734209,-6.485909251,Ireland,-87.63246572,2.742543702,166.3147829,3G,12,7,0.01,<10ms
Leixlip,53.35643647,-6.494168491,Ireland,-83.10488888,2.291022971,139.6356172,LTE,12,8,0.01,<10ms
Baile an Bhiataigh,53.7014,-6.2461,Ireland,-96.55049397,18.55418128,48.02137898,5G,12,9,0.01,<10ms
Baile an Bhiataigh,53.69309875,-6.239874032,Ireland,-87.06761214,2.220787733,193.9108698,3G,12,69,0.01,<10ms
Baile an Bhiataigh,53.69392578,-6.243057746,Ireland,-95.60878394,1.695937332,146.906034,3G,12,70,0.01,<10ms
Baile an Bhiataigh,53.70114852,-6.23938809,Ireland,-83.60291632,85.48275163,33.28722945,5G,13,1,0.01,<10ms
Baile an Bhiataigh,53.7028094,-6.239792291,Ireland,-87.08646787,4.011606567,56.69706097,4G,13,2,0.01,<10ms
Baile an Bhiataigh,53.70982785,-6.25401573,Ireland,-86.58699524,6.431553823,67.91447318,4G,13,3,0.01,<10ms
Baile an Bhiataigh,53.69265881,-6.241718273,Ireland,-100.3786832,2.125281994,180.2966301,LTE,13,4,0.01,<10ms
Baile an Bhiataigh,53.70313534,-6.242013096,Ireland,-88.54798286,3.654275558,75.39250716,4G,13,65,0.01,<10ms
Baile an Bhiataigh,53.69441609,-6.255554904,Ireland,-96.88431008,80.43864065,28.2127364,5G,13,66,0.01,<10ms
Baile an Bhiataigh,53.70697862,-6.239415788,Ireland,-90.79273149,44.47912902,43.4228284,5G,13,5,0.01,<10ms
Baile an Bhiataigh,53.69694807,-6.249166804,Ireland,-87.0669182,1.281807887,121.790447,3G,13,6,0.01,<10ms
Donacarney,53.7094,-6.2783,Ireland,-91.44021267,2.93235605,182.1031947,3G,13,7,0.01,<10ms
Donacarney,53.71023717,-6.269180183,Ireland,-99.84525526,71.91665561,41.69826677,5G,13,8,0.01,<300ms
Donacarney,53.70290992,-6.287382298,Ireland,-85.00020956,89.61147884,18.58226085,5G,13,9,0.01,<300ms
Donacarney,53.70154441,-6.276378874,Ireland,-81.63497104,3.668807122,82.94333335,4G,13,69,0.01,<300ms
Donacarney,53.71365012,-6.283063159,Ireland,-100.6570281,2.119766331,178.9673614,3G,13,70,0.01,<300ms
